text, gender, followers, location, friends, comments, source, likes, reposts, label
失望：图中是广东民政厅官员王先胜，他讲了个村子的选举事情：以村支书为首的选举班子落选后，拒不交权，并要求与村子合作的企业，把款打到支书帐上。央视来采访，问王先胜：钱到底应该打给谁？王先胜说：当然是打给村委，党支部不能收取党费之外的其它费用。结果这句话惹火了领导，王先胜说他很失望。,m,290423,北京 东城区,1947,89,微博 weibo.com,0,293,1
今天出门忘记带移动的手机了，刚才看了一下一共收到27条短信：11条卖房广告、4条培训广告、3条发票广告、3条股评、1条银行信息；剩下5条是有用的信息。用了十几年的号码实在舍不得停，每天删除垃圾短信的工作量很大！,m,3332,北京 西城区,368,135,微博 weibo.com,0,212,1
【达到7项属轻度脑残，9项以上是外星人】1、坐车下错站；2上楼走错层；3、上学进错班；4回家开错门；5短信发错人；6招呼打错人；7、熟人叫错名；8、洗澡不拿毛巾或内衣；9买东西忘拿找钱、忘付钱、不拿东西就走人；10、走路撞树、撞门、撞电杆；11、东西在手却找个不停。你经历过几项？,m,466891,广东 广州,1587,80,皮皮时光机,0,296,1
“苹果”没电怎么办？请联系桔子。这不是冷笑话，是@同心实验学校 小盆友刚从#爱绿志愿者#那儿学的科普小知识。在西门子研究院怪博士蜀黍的带领下，大家利用金属探针制作出了桔子发电机，只要巧加利用，给苹果充电不是问题，而且绝对清洁能源。乔帮主如果有知，估计也会这对儿“水果”组合会心一乐。,m,68735,北京 朝阳区,804,37,微博 weibo.com,0,161,1
@DeBON蝶妆中国 海皙蓝色彩控修颜底霜就是传说的神器多功效CC霜，是彩妆中的保养品哦，可以促进胶原蛋白新生，改善细纹、松弛等肌肤老化现象，卓效保湿因子可以长效保湿，提升肌肤紧实度，三种色修颜微粒改善了黯沉、暗黄、泛红问题，就像年轻时细滑、白净又有光泽的裸肌，我想这是真的宛若初妆吧！,f,831840,北京 东城区,1211,115,微博 weibo.com,1,126,1
流浪猫怎么度过寒冷的冬夜？仅靠地灯取暖，太可怜了。如果你有条件，请抱回家。如果你想养猫，建议领养，不要购买。猫咪都是“美人”胚子。,f,113190,广东,62,62,皮皮时光机,4,352,1
中国好声音都长得像xx什么的。。。（精选超像+搞笑） 来自 人人网 李梓瑶。  ,m,404819,广东 广州,37,53,皮皮时光机,0,837,1
【总理：决不能让房价反弹】必须坚定不移做好调控工作，把抑制房地产投机投资性需求作为一项长期政策，毫不动摇地继续推进房地产市场各项调控工作，促进房价合理回归，决不能让房价反弹，同时，抓紧研究推进房地产税收制度改革，加快建立健全房地产市场调控的长效机制和政策体系。（新华社）,f,1688477,广东 广州,342,184,微博 weibo.com,0,338,1
【Richard Nicoll尊贵女士iPhone充电蓝牙手袋】手袋中有一个专门可以放置手机的间隔，内接一颗高容量充电池，可为手机或tablet电，电量足够几天使用。手袋外有一颗充满LED 灯的吊饰，经蓝牙接驳后，有来电时便会作闪动，还可以看到有否收到讯息、来电未接及手袋电池容量多少。,m,1376030,海外 美国,48,108,时光机,0,704,1
因为＜炸裂志＞而＂影响中国"年度文化人物，一部小说哪有这样的力量啊。文学在今天只是文化不被现实闷死的深呼吸。影响中国一一就个人而言，谁有影响和改变中国的力量都是可怕的。我们的努力不是为了影响中国，而是不被中国现实所改变。如果人人都能守住这点滴不被改变的本性之我，也许中国就被影响了,m,2541681,北京 海淀区,36,126,Weico.iPhone,166,679,1
2011年7月9日 國家體育館 將舉行 “久石讓電影音樂盛典”大型交響音樂會~~~敬請關注！,m,38042,海外 日本,135,103,微博 weibo.com,0,338,1
【管住自己的嘴巴】1、事情没完全确认前，先不说，好比钱没到帐就不是你的，万一变数你会尴尬；2、任何秘密，就地消化，到你为止；3、说话别夸张，为了一时效果惊人，你要付出不靠谱的代价；4、口无遮拦者都是只管自己说的爽，不管别人听的心情；5、你总认为你说的话别人不会知道，其实都会知道。 ,f,1543812,广东,83,38,皮皮时光机,73,338,1
【谷歌今日首页Doodle：投篮互动小游戏】8月8日讯，奥运期间，谷歌制作了一批运动项目的互动Doodle，每天更新，让用户能够以另一种方式参与到奥运中来。今天，谷歌首页Doodle是一个投篮的互动游戏。点击画面开始游戏，根据提示按空格键进行投篮。这个游戏虽然很小，但谷歌仍为其设置了难度进阶。,m,144292,辽宁 大连,138,29,皮皮时光机,0,682,1
【六一儿童节】属于80后永恒的回忆！！ 80后经典怀旧动画片全集：http://t.cn/hsy05 请用一句话证明你的童年不是喜羊羊！！[心] ,m,360417,上海,2915,61,皮皮时光机,0,301,1
120917音乐风云榜新人盛典 #鹿晗luhan# 【禁二改】【禁商用】【转载注明villa】只要你一个眼神肯定，我的爱就有意义。一路陪伴，总有开心，也有难过，但我相信，只要坚持下去，一切都会有意义。相信你，相信自己。谁让我这么喜欢你~马上要开始新的一周啦，九月的最后一周，有很多期待的十月，晚安~,f,6292,海外 其他,86,4,360安全浏览器,0,96,1
【奶粉之后，下一个限购会是尿不湿吗？】据中国新闻网，自上月实施限奶令，缓解了香港“奶粉荒”，但另一波“尿片荒”却已悄然而至。纸尿片已成水客扫货首选，多间药房均已售罄。另据钱江晚报，几天前，宁波海关打掉一个走私花王纸尿裤的公司。该公司共走私花王纸尿裤57万余包，够5万新生儿用半年。,m,45382218,北京,1701,486,微博 weibo.com,52,691,1
#马航航班失联#【解密黑匣子】3月9日上午，马航官员推测，未找到黑匣子的原因可能是飞机解体严重。为什么要找到黑匣子？对飞机而言，它意味着什么？请看长微博↓↓,m,21025879,北京,1698,247,微博 weibo.com,235,486,1
#风小娱de第一现场##钟汉良1130生日快乐##秘密花园# 小哇被问到如果变成女人想变成什么样的？小哇回答：当然是性感的……[吐血]寿星，你赢了！[偷笑],f,3399,北京 海淀区,264,95,专业版微博,1,396,1
#FM1061~中国之声#0点—2点《千里共良宵》主题《主角配角》，主持@中国之声杨昶 。最近微博上一篇文章引人思考，文中那个女孩说：当英雄路过的时候，总要有人坐在路边鼓掌，我不想成为英雄，我想成为坐在路边鼓掌的人。我们总想扼住命运的喉咙，做生活的主角，殊不知做个好配角更需要大智慧。,m,19106618,北京,957,641,皮皮时光机,1,266,1
要考试了，其他的孩子考试前拜考神，但是红蓝必拜玛奇朵！！！一个数学拿过总统奖，一个不上课期末能第一！！！无比牛逼的学神CP玛奇朵！！送给首页所有要考试的小伙伴！！！大家加油！！拜玛奇朵，不挂科！！！,f,1644,其他,205,19,微博 weibo.com,43,708,1
电商实战选择题：一家母婴淘宝店，下午4点到6点，买家停留3分钟；而晚上7点到10点，买家停留超过20分钟，规律一直存在天天如此。如果你是掌柜，下午4到6点这个时间段你会：1加强首推产品促销活动；2主推价格高的产品；3加快物流发货速度；4安排有经验客服接单；你选择第几？半小时后公布答案,m,3854984,广东 深圳,2628,100,微博 weibo.com,0,175,1
酒店里随便一个电插座的设计感也这么强...,m,13521518,北京 东城区,2029,371,微博 weibo.com,520,447,1
西南大学肛囊4代震撼来袭！这个《西大style》真是完爆重庆其他所有版本！！！@人人爱重庆http://t.cn/zlMg2rV,m,3964603,重庆,427,65,iPhone客户端,0,396,1
【台湾：揭发塑化剂功臣，行政院嘉奖】对待揭丑份子，国民党反动政府是这样做的：据港媒报道，台湾行政院院長吳敦義今天在院會前，表揚揭發起雲劑違法加入塑化劑的衛生署食品藥物管理局楊姓技正。行政院特別頒發一等功績獎章給楊姓技正，吳敦義也加發20萬元新台幣獎金嘉勉。,m,432556,其他,260,82,微博 weibo.com,0,283,1
【自榨花生油“无添加”未必安全】不少消费者青睐号称“无添加、纯正”的散装鲜榨花生油。然而，这些自榨花生油却隐患重重，有消费者向记者报料，最近在粤西市场随机购买的三份散装花生油样本，经省质量监督食品检验站检测，结果显示，高致癌物黄曲霉素B1超标均高达三倍。http://t.cn/zlOs6AU,m,16302,其他,75,598,专业版微博,0,813,1
【河北邢台市长遭网上联名举报】日前，标题为《曝河北省邢台市市长刘大群收受回扣、豢养情妇》的举报网帖，成为网络反腐最新一波。该文章以“张剑仁”等河北邢台29名干部群众身份，联名举报邢台市长刘大群“四宗罪”。许多网民表示，此次联名举报的事实详细，有关部门应尽快查清事实。@新华社中国网事,m,21025879,北京,1698,110,微博 weibo.com,6,281,1
女人黄金期的肌肤护理还真是不敢小觑，稍不留神便给你颜色看。最近在密集用的羽西虫草日、晚霜，原本嘴角的细纹特别明显，现在照镜子看一点痕迹也没有了！真的一点也不夸张哦~特别喜欢太阳月亮的图案设计让我不会轻易混淆，太贴心了！  ,f,112838,北京 海淀区,971,417,iPhone客户端,2,433,1
【冬日止咳小妙招 】1.伤风咳：红塘姜枣汤 2.风寒咳：白萝卜蜂蜜 3.咳嗽肺痈：鲜梨贝母 4.肺虚久咳：冰糖燕窝粥 5.久咳咽干：蒸白梨蜂蜜 6.止咳祛痰涎：萝卜胡椒；7.止咳化痰平喘：豆腐糖 8.补虚：糖水冲鸡蛋 9.夜咳：芝麻冰糖水。吃货们注意预防感冒！！！,f,2998722,陕西 西安,23,74,微博 weibo.com,13,915,1
【退休工作犬，你愿意收养吗？】近几年来，上海有一批工作犬面临退休，离开工作岗位。这些在机场、地铁站、体育场、高级写字楼……时常可以看见的矫健身影因为各种原因退休后，谁来难解除它们内心的孤寂？你愿不愿意，带它们回家，照顾它们安度晚年？详见本周《申》报B16版 记者@aflycanfly,m,243369,上海,968,115,时光机,0,962,1
《聊斋志异》里，彼此有情的神仙云萝公主问凡人安大业：“今有两道，请君择之。若为棋酒之交，可得三十年聚首；若作床笫之欢，可六年谐合耳。君焉取？”——换作你，会如何回答呢?,f,4038,北京 西城区,1298,115,iPhone客户端,8,866,1
#周杰倫#【圖訊】這位「周老師」好笑呢[挖鼻屎] 還是好[萌]呢～哈哈[可愛],m,114214,广东 广州,184,95,微博 weibo.com,0,277,1
超级玛丽 好听的木吉他 http://t.cn/hbzR60,f,1975395,广东,1134,113,微博 weibo.com,0,718,1
from 天涯@贤惠的菊花 ：致#我们看的是人又不是背景#的一吹棒棒脑残粉！按尺卖的国画师们要哭了，虽然说留白是国画一大特色……但是如果这样一幅大比率留白画出去，10尺有九尺是留白，就算是脑残粉也会哭的！！PS：由于徐悲鸿骏马图中有三匹成了一吹棒棒的“素材”，所以我顺手P掉了，悬空别计较XD……,f,1889,四川 成都,509,207,微博 weibo.com,3,933,1
【EMINEM.CN】#那些Eminem告诉我们的话#I’m not Mr. Friendly. I can be a prick. If you tempt me， my tank is on empty. - The way I Am（我不是友善先生，我也能变像翻脸不认人这般操蛋。若你来挑逗我，我的容忍度绝对是零。）人能百忍自无忧。可如果煞笔们孜孜不倦地挑战底线呢？[月亮] ,m,160387,海外 美国,142,48,皮皮时光机,14,246,1
【刘翔12秒97再夺冠 第6次跑进13秒剑指伦敦】今晚2012年钻石联赛上海站的比赛上演压轴大戏，在男子110米栏的比赛中，中国飞人刘翔以12秒97夺冠并打破了12秒99的赛会纪录！这也是他个人第6次跑进13秒！翔飞人真棒！[威武]（s）http://t.cn/zOuIG7M,m,9411128,北京,2119,256,iPhone客户端,0,768,1
【诗心不朽】1849年10月17日，39岁的钢琴诗人肖邦在巴黎因肺痨去世。弥留之际，他写下遗言："由于大地会让我窒息，请将我的遗体解剖以免遭受活埋之苦。"他的心脏被安放在华沙圣十字教堂的一根柱子里，其上刻有一段墓志铭："你最珍视的东西在哪里，你的心就在哪里。"听一曲肖邦，晚安！http://t.cn/zRVNsOJ,m,45382218,北京,1701,167,微博 weibo.com,386,775,1
发表了博文 《#天樽体验志#【马上智慧迷宫寻宝】从2013迈向2014，一生一世喜悦跨年！》 - 今年的元旦很特别！2013爱你一生，2014爱你一世，从13跨越到14，传递一生一世的幸福！亲朋好友欢 http://t.cn/8keZYil,f,10557,北京 朝阳区,2166,271,新浪博客,0,677,1
此时此刻，不打扰就是最好的祝福。七夕夜，你俩吃好喝好玩好；）,m,9411128,北京,2119,94,iPhone客户端,13,130,1
看别人不顺眼，是自己修养不够。人愤怒的那一个瞬间，智商是零，过一分钟后恢复正常。人的优雅关键在于控制自己的情绪，用嘴伤害人，是最愚蠢的一种行为。我们的不自由，通常是因为来自内心的不良情绪左右了我们。一个能控制住不良情绪的人，比一个能拿下一座城池的人强大。,f,336064,海外 美国,101,119,定时showone,0,966,1
给即将过去的2012年说声感谢 谢谢那再也回不来的过去 谢谢时间给我留下最好的朋友 最爱我的家人、最棒的嘉园〜怀着感恩的心迎接2013平安,f,3799898,北京 东城区,593,2317,iPhone客户端,133,388,1
【菲律宾海岸警卫队称随时待命重派船舰到黄岩岛】菲律宾海岸警卫队发言人阿曼德·巴里洛12日称，一旦菲当局命令，他们随时待命和做好准备，将重新派出船舰到黄岩岛。http://t.cn/zlvIxf6,m,34181646,北京,5000,516,微博 weibo.com,8,751,1
当年高考完，大家如释重负，终于自由了，学习太苦了，而在走出校门的时候老师说的话现在还记得＂以后你们就会知道，学校的生活就是天堂＂，那时打死也不理解，现在理解了，但青春只那一次，这就是人生,m,234520,北京 宣武区,997,164,微博手机版,92,478,1
这是全世界文科生的榜样啊。！！我的世界观崩塌得一塌糊涂。。。「via 人人爱重庆」,m,11216554,湖北 武汉,929,226,皮皮时光机,26,624,1
陌上红尘，谁是渡我彼岸之人，带着前世的许诺流连于此岸渡口，静静等候伊人的归期。无奈，千帆过尽，皆不是我要等的人。红尘滚滚太匆匆，三生石畔再许愿：我愿变成五百年石桥，经五百年风吹，五百年日晒，五百年雨淋。只为等你于某年某月某日某时，碎步轻盈，从我身上踏过。 ,f,1578268,广东 广州,104,45,皮皮时光机,151,488,1
【《我儿是朵奇葩》宋丹丹佟大为演极品母子】新快报讯 记者 曾乐 报道 继《夫妻那些事》之后，华谊再推都市话题剧《我儿是朵奇葩》。该剧日前在京开机，将视角对准“大龄青年”和“逼婚父母”，宋丹丹和佟大为首度合作演母子，一个是极品老妈， http://t.cn/zYaR3xp  （分享自 @凤凰音乐）,f,132,山东 聊城,179,111,分享按钮,38,796,1
#夜读小札#年轻的我们心脏都是比较小的。一点苦难放进去，都显得大。长大了的人，心脏就变大了。即使更大的悲伤装进去，也照样可以冷漠的离开，平静的遗忘。所以忍耐吧。有天我们的心脏会长得比悲伤大。——寂地《踮脚张望的时光》,m,7256800,北京 海淀区,1223,84,iPhone客户端,104,624,1
假如你知道我有多想念你那该多好！！,m,3594899,浙江,612,183,皮皮时光机,29,664,1
http://t.cn/zjTDc1U 前一阵发了条微博，让大家把自己的新年愿望，爱好啦，喜欢的不喜欢的事情，甚至秘密都可以po在那条微博上。今天我整理了同学们的发言， 做成了一个互动视频和大家分享，希望大家喜欢，说到名字的同学要报数哈~ 祝大家新年快乐！！,m,153579,辽宁 大连,209,196,微博 weibo.com,35,270,1
【剑桥大学博物馆罕见中国古董被盗】美联社报道， 英国警方称，剑桥大学菲茨威廉博物馆的18件罕见中国古董被盗，多是玉器，包括一件14世纪玉杯。警方称，古董是当地时间上周五下午七点半左右被盗的，呼吁公众帮助找回。警方本月早些时候找回了英国杜伦大学博物馆被盗的价值超2百万英镑的两件中国古董。,m,16308161,北京 东城区,626,85,微博 weibo.com,0,359,1
广告人必读书籍：1. 《一个广告人的自白》2.《 如何做创意》 3. 《定位》 4. 《我的广告生涯•科学的广告》5. 《广告文案•名人堂》 6. 《创意》 7. 《大创意》 即《蔚蓝诡计》 8. 《奥格威谈广告》 9. 《广告的艺术》 10. 《拉斯克尔的广告历程》 11. 《实效的广告》 12. 《广告大师奥格威》。晚安！,m,146059,北京 朝阳区,1114,16,皮皮时光机,0,141,1
#观察#【广州一网民造谣污蔑“狼牙山五壮士”被行拘】广州越秀警方30日通报，广州一网民近日在网络上虚构信息、散布谣言，污蔑“狼牙山五壮士”，被警方依法予以行政拘留7日。该网民发布信息称“狼牙山五壮士实际上是几个土八路，欺压村民引起不满。”（新华网）http://t.cn/z8b5xt6,m,34181647,北京,5000,433,人民网微博,42,433,1
#每周最佳音粤歌曲#【粵語歌推荐】---@dearjanejackal 《到此為止》MV #男仔都有心酸既时候！http://t.cn/zlecot2 我再没勇气向你讲旧时 没有勇气相爱另一次 为你将睡眠忘记通宵倾谈 但已经顿成往事 还是记起无道理的 对骂是年纪小的不智 今天你能忘记 只得我怀念多麽讽刺。(via:@--KobePakho ),f,82099,广东 广州,38,33,微博 weibo.com,2,130,1
【星闻】亚洲天团#BIGBANG#要进军中国参加内地综艺节目？？--据内部人员透露，中国几家知名的节目都已在邀请BB。YG正在商谈中。《快乐大本营》《天天向上》综艺VS脱口，。天天向上有小五，欧弟可能会有亲切感一些，对于这两家，你是否期待？#转发#说出你的想法！！@BIGBANG地带 @权志龙地带,f,408180,上海 徐汇区,140,290,微博 weibo.com,8,977,1
【季羡林：影响我一生的四句话】影响我一生的几句话，分别是陈寅恪所言：“独立之精神，自由之精神”；胡适所言：“大胆假设，小心求证”；梁漱溟所言：“三军可夺帅也，匹夫不可夺志”；马寅初所言：“宁为玉碎，不为瓦全，宁明而死，不默而生。”@商界智库,m,111982,北京 朝阳区,1998,41,微博 weibo.com,0,232,1
【纸媒新闻：需要更多观点和声音】除了广告盈利下降，纸媒还面临一个重要问题：内容日渐脱离读者期待。报纸习惯无情客观、单一声音的报道风格，追求安全、平衡，缺乏独特观点。如今，人人都是出版者，读者不需要无观点的商业新闻。报纸更多强调不同观点，才能从网络杂音中脱颖而出http://t.cn/zO1Rnry,m,11271,广东 广州,1975,47,享拍微博通,0,210,1
今晚来讲故事吧，可能有点长。我有个女朋友曾经有一个男友英俊得像古天乐，有钱且大方，同我们朋友出去都会悄悄把单买了。对她体贴入微不算，对她每个朋友都很好，一起玩的时候记得谁不爱吃香菜，谁喜欢坐窗边，被冷落的他也会招呼人家，而且特别会讨老人家欢心，有礼貌有教养。最关键的是还有大鸡鸡。,m,3543058,其他,887,244,iPad客户端,2,266,1
【两会影像：像男人一样战斗】你们用镜头报道两会，也有人将镜头对准了你。扛起“长枪短炮”，拼杀“新闻战场”，像男人一样战斗——向两会女摄影记者致礼。（中新网）,m,48244010,北京,1996,251,人民日报微博,56,621,1
对于未来，双子总想把它设计得完美，但再好的规划，总在双子执行的过程中，慢慢地偏离了它预先的轨道，很多生活，都不是双子心中想要的样子。人生无须太多的准备，上帝给了我们腿与脚，就是让我们不停地前行。不要瞻前顾后，不要举棋不定，不要裹足不前，有时候义无反顾，你往往会得到更多。  ,m,2678256,北京 东城区,148,47,皮皮时光机,0,347,1
【日本首相对自卫队训话 要求自卫队做好万全准备】据日本共同社报道，日本首相野田佳彦11日上午出席在防卫省召开的自卫队高级干部会议，他在训话时提到朝鲜及中国，要求自卫队做好万全准备。http://t.cn/zWsY9D0,m,34181647,北京,5000,625,微博 weibo.com,8,799,1
【春节回家的六件事，努力做到】1、耐心地听父母跟你说家长里短、鸡毛蒜皮，不要打断他们。2、在父母面前别生气，你的表情直接牵动着他们的心情。3、陪伴父母上街，帮他们拎东西。4、父母说了不该说的，即使过于“迂腐”，你也听着，别不屑一顾。5、给父母讲讲外面的精彩。6、多陪父母待一待。（转）,m,7049704,湖北 武汉,978,44,皮皮时光机,87,519,1
#微博夜话#喝到微醺的时候，你想给谁打电话？,f,3818750,北京,406,251,微博手机版,6,344,1
#微言#【农民三句话培养好孩子】：1、孩子，爸妈没本事，你要靠自己；2、孩子，做事先做人，一定不能做伤害别人的事；3、孩子，撒开手闯吧，实在不行，回家还有饭吃。【城里人三句话害孩子】：1.宝贝，好好学习就行，其他爸爸妈妈来办；2、宝贝，记住不能吃亏；3、我告诉你，再不好好学习，长大没饭吃,f,2475474,辽宁 沈阳,1065,74,微博 weibo.com,0,378,1
【菲律宾趁火打劫？】据人民日报消息，菲律宾海岸警卫队发言人阿曼德·巴里洛12日称，一旦菲当局命令，他们随时待命和做好准备，将重新派出船舰到黄岩岛。菲总统阿基诺三世已正式签署29号行政命令，将南海改为“西菲律宾海”，甚至还命令相关部门绘制新的地图。 http://t.cn/zlvLTrA,m,8462062,上海 黄浦区,1952,158,iPhone客户端,4,316,1
#熊先生一周岁#我的熊宝宝在大家的关爱下已经马上要一岁了，这一年里面是大家一把屎一把尿把我的熊宝宝喂养大的，我们也会在熊先生的生日月带来各种活动，有跟跨界品牌之间的互动合作，有跟艺人之间的定制款，有跟潮流牌品的限定定制款，还有一系列回馈老顾主的活动，感谢熊粉！熊粉万岁！@熊先生品牌 ,m,31064336,其他,769,855,iOS,1427,272,1
【英男童为完成作业 借视频向NASA求助】英国4岁男童卢卡斯·怀特利为了完成学校布置的科学作业，向美国国家航空航天局提出了3个问题：①天上有多少星星？②第二个和第三个到达月球的人是谁？③有没有动物去过月亮？3周后，NASA工程师用一段10分钟的视频来回答他。[赞]（环球网）http://t.cn/8FrwROZ,m,34181647,北京,5000,194,微博 weibo.com,491,496,1
#晚安#有时觉得，快乐其实很简单，欲望少一点，同行的多一点，脚步再慢一点。祝你晚安！,m,7890767,广东 广州,2524,40,皮皮时光机,66,177,1
【什么才是标准天秤座】1、没事爱抽风，易伤人，还后悔。2、总纠结，不听劝，死倔。3、大事谨慎，小事糊涂，聪明内敛。4、爱装，装坚强，装深沉，装成熟。5、对爱的人很好，柔情似水。6、喜欢音乐，幻想浪漫，更重现实。7、心太软，志不坚。8、生气后，很恐怖！杀气啊！     ,f,352133,北京,242,102,定时showone,0,854,1
南安普顿（Hants）的宜家今年第一次卖真的圣诞树，25镑一颗，由于进了太多卖不出去，大减价到5镑，之后又狠心直接1镑一颗。。。离着近的，去看看还能不能抢颗回家，这折扣打的，相当于白送了。。。,f,214414,海外 英国,291,111,微博 weibo.com,5,318,1
【传中兴通讯因业绩低迷裁员万人 官方否认】10月18日讯，今日晚间微博中传闻中兴通讯将裁员万人，中兴的一位工作人员对此向腾讯科技表示否认，并表示公司每年淘汰率在5%左右，正常的流失也在5%左右。,f,106618,北京 昌平区,209,142,皮皮时光机,0,629,1
【欧冠补赛-德罗巴助攻斯内德绝杀 尤文0-1无缘16强】北京时间12月11日，欧冠小组赛B组末轮开始1场补赛，尤文图斯客场对阵加拉塔萨雷从第31分钟恢复进行，德罗巴终场前助攻斯内德绝杀，斑马军团0比1告负，被对方反超1分跌至小组第三，无缘欧冠16强，只能进入欧联杯。http://t.cn/8kJS65D,m,9021943,北京,1354,349,微博 weibo.com,82,793,1
不要把烦恼带到床上，因为那是一个睡觉的地方；不要把怨恨带到明天，因为那是一个美好的日子；不要把忧郁传染给别人，因为那是一种不道德的行为；不要把不良情绪挂脸上，因为那是一种令人讨厌的表情……笑迎一切就能拥有未来!,f,1333378,其他,762,88,微博 weibo.com,34,926,1
 @焦点新闻社: 食品安全事件，没有一个官员引咎辞职，没有一个官员向百姓道歉，第一个下课的居然是说真话的主持人！,m,46669,广东 广州,1897,58,iPhone客户端,0,262,1
挂这个无耻的汉奸、脑残的“满洲国”粉，这种公知与良知的距离，是世界上最遥远的距离,m,1002178,山西 太原,2007,105,微博 weibo.com,1,128,1
下班贴！发一张家门口狗狗的照片，这狗狗以前是流浪狗，被城管打掉了一只眼，它每次出来，别的狗害怕它脸上的伤疤，都不和它玩，它家主人为了让它有自信给它呆了个墨镜！呵呵！,m,3511,天津 和平区,993,256,微博 weibo.com,0,916,1
[玫瑰]节日的繁华都市，霓虹灯闪烁，微风携带着人们的热情，将空气变暖。春的温情、夜的妩媚，朦胧情愫呼唤着彼此的灵魂；岁月总有一份残缺，时光总有一秒遗憾；满满的牵念飞越时空的阻隔，期许着让稳稳的幸福陪伴你一世！依然感恩，依然祝福！天涯浅念，无眠的夜晚，湿润的双眸中有你，有我。。。[心],f,10682,上海 静安区,2752,142,微博 weibo.com,2,245,1
我们东北，精确到黑龙江，把图片里的叫柿子，南方人有意见吗？你们说的柿子，我们叫冻柿子[偷笑]，因为只有冬天才能吃到,m,1318762,海外 日本,988,103,微博 weibo.com,2,180,1
【日媒称日美就共同应对中国达成一致】据日媒报道，日本外相今日与美国常务助理国务卿会谈，双方就因日方实施钓鱼岛“国有化”方针导致中日关系当前的紧张局势交换意见，并就美日共同应对中国达成一致。双方在会谈中以中国和朝鲜为对象，认为美日应联手应对中朝。http://t.cn/zlTNJHz,f,50909507,北京 海淀区,660,987,微博 weibo.com,17,994,1
突然想起一件让我甚是得意的事情，前天参加墨村演出前化妆师给我化妆的时候很惊讶的跟我说，你皮肤真的好好哎，给你化妆感觉是在给女孩化一样，粉一下就韵开了，心都乐成花了，我可以臭不要脸一下不[偷乐],m,1093812,河北 秦皇岛,1992,576,诺基亚Lumia920,680,542,1
@张杰 @林俊杰 @文章同學 ，这分明是一个缠绵悱恻，纠葛凄美的爱情故事啊，你爱我，我爱他，他爱你，你们这样真的好吗[偷笑],f,8522,其他,374,26,iPhone客户端,8,228,1
這兩天快瘋了!!!因江蘇迫不及待要播出薛平貴與王寶釧.提早4月29日(也可能4月28日)播出.所以地面也提早了.可能4月18日山東齊魯.廣東珠江.湖南經視.河北4佳齊播!!!請大家隨時注意!也請大家廣為宣傳!!!也請密切注意電視台的預告時間!!!,m,30856,上海,249,50,微博 weibo.com,1,77,1
#间桐雁夜#的话……大概会失去参加#人生系列#的资格吧……,f,8797,海外 新加坡,296,28,微博 weibo.com,9,399,1
【天津惊现新型“大杂院” 一层70户！】下图为天津某楼盘单层平面图，绝对碉堡了！一层70户啊！每个颜色代表一个户型，亮点在绿色和蓝色的G、H户型，这个户型窗户在细缝处，细缝宽度只有1米啊！民水民电不限购，最便宜的15万一套！via@售楼日记 这是要上演新版“72家房客”吗！@建筑师王刚@赵虹工作室,m,512445,北京 朝阳区,2004,84,iPad客户端,0,327,1
最后一期的“潮男夜话”《第二人称》，有心的朋友应该猜到了，其实“你”就是指的《大武汉》。于公，算是一封不便直说的辞职信吧；于私，也是给朋友们一个交代，道个别，谢谢你们喜欢看我絮絮叨叨的文字，或者不喜欢，也没关系。来日方长，我会努力在白纸黑字的世界里，尽快与大家重聚。,m,17594,湖北 武汉,772,201,微博 weibo.com,10,184,1
我对韩寒的批评基本都集中在学术和一般的行为规范范围：韩三篇，麦田对他质疑时的风度与表现，分量最重的，也不过是当年萌芽参赛的程序问题。我主张维护方舟子质疑的权利，但也不完全赞成舟子所有的质疑内容。所谓韩黑方粉都谈不上，你们尽可排队如伙，宣誓效忠。但是我，练的是迷踪拳，逍遥派。,m,675225,北京 海淀区,1102,221,微博 weibo.com,0,150,1
#新白发魔女传#探班记之二：今早，猪猪RP爆发，在楼梯口看到老大，并Say Hello，羡慕死我了[抓狂][抓狂]，半小时后在大堂碰到老大，老大给签名，签到第3张，某人一愣，假装弹烟灰，原因何在，请看下图[偷笑]@Mobius粉猪猪林,f,1566,上海 闵行区,1218,83,iPhone客户端,0,352,1
一切有权力的人都会滥用权力，这是万古不易的经验。要防止滥用权力，就必须以权力约束权力。——孟德斯鸠 晚安。,m,21025884,北京,1698,98,皮皮时光机,16,280,1
【职场要抛弃的5种心理】1.我付出这么多为什么得这么少？（很多时候原因在自己）；2.我只做与工资相称的工作（那就永远拿那份工资吧）；3.那是领导想的事（注定永远不能当领导）；4.不是我份内事我不做（下次别想要同事帮忙）；5.我已经很辛苦明天再做吧（往往这一耽误就失去机会）,m,644297,广东 广州,186,45,微博 weibo.com,7,474,1
【逝者[蜡烛]】≪外来媳妇本地郎≫导演之一刘效国日前因病入院，今天早上10:30逝世。感谢刘导演为我们带来好作品。《外来媳妇本地郎》陪伴广东年轻一代成长，看过这部电视剧的同学，请为刘导点上一根蜡烛。一路走好[蜡烛]。,m,6733861,广东,770,812,享拍微博通,85,979,1
#震惊君夜话#你第一次去电影院看的电影是____________,m,26120132,海外 美国,1200,1221,微博 weibo.com,63,777,1
【中传爆笑辩论赛】唇枪舌吻，雄辩中传！本期的辩题是：广院到底是女生地位高还是男生地位高？历史潮流浩浩淫荡，自古红颜多水货！笑点实在太多了，广院出淫才啊！http://t.cn/hDGl3t,m,8356898,北京 海淀区,2025,156,微博 weibo.com,0,778,1
